Date,Load,Zone
1/3/2017 1:00:00 AM,1139,Capitl
1/3/2017 1:00:00 AM,1509,Centrl
1/3/2017 1:00:00 AM,530,Dunwod
1/3/2017 1:00:00 AM,894,Genese
1/3/2017 1:00:00 AM,887,Hud Vl
1/3/2017 1:00:00 AM,1827,Longil
1/3/2017 1:00:00 AM,666,Mhk Vl
1/3/2017 1:00:00 AM,266,Millwd
1/3/2017 1:00:00 AM,4599,N.Y.C.
1/3/2017 1:00:00 AM,525,North
1/3/2017 1:00:00 AM,1499,West
1/3/2017 1:00:00 AM,14341,NYISO
1/3/2017 2:00:00 AM,1126,Capitl
1/3/2017 2:00:00 AM,1487,Centrl
1/3/2017 2:00:00 AM,521,Dunwod
1/3/2017 2:00:00 AM,883,Genese
1/3/2017 2:00:00 AM,871,Hud Vl
1/3/2017 2:00:00 AM,1775,Longil
1/3/2017 2:00:00 AM,655,Mhk Vl
1/3/2017 2:00:00 AM,261,Millwd
1/3/2017 2:00:00 AM,4474,N.Y.C.
1/3/2017 2:00:00 AM,522,North
1/3/2017 2:00:00 AM,1489,West
1/3/2017 2:00:00 AM,14064,NYISO
1/3/2017 3:00:00 AM,1124,Capitl
1/3/2017 3:00:00 AM,1484,Centrl
1/3/2017 3:00:00 AM,517,Dunwod
1/3/2017 3:00:00 AM,883,Genese
1/3/2017 3:00:00 AM,865,Hud Vl
1/3/2017 3:00:00 AM,1755,Longil
1/3/2017 3:00:00 AM,654,Mhk Vl
1/3/2017 3:00:00 AM,261,Millwd
1/3/2017 3:00:00 AM,4425,N.Y.C.
1/3/2017 3:00:00 AM,520,North
1/3/2017 3:00:00 AM,1487,West
1/3/2017 3:00:00 AM,13975,NYISO
1/3/2017 4:00:00 AM,1144,Capitl
1/3/2017 4:00:00 AM,1514,Centrl
1/3/2017 4:00:00 AM,522,Dunwod
1/3/2017 4:00:00 AM,905,Genese
1/3/2017 4:00:00 AM,877,Hud Vl
1/3/2017 4:00:00 AM,1783,Longil
1/3/2017 4:00:00 AM,669,Mhk Vl
1/3/2017 4:00:00 AM,265,Millwd
1/3/2017 4:00:00 AM,4456,N.Y.C.
1/3/2017 4:00:00 AM,523,North
1/3/2017 4:00:00 AM,1507,West
1/3/2017 4:00:00 AM,14165,NYISO
1/3/2017 5:00:00 AM,1208,Capitl
1/3/2017 5:00:00 AM,1616,Centrl
1/3/2017 5:00:00 AM,549,Dunwod
1/3/2017 5:00:00 AM,970,Genese
1/3/2017 5:00:00 AM,924,Hud Vl
1/3/2017 5:00:00 AM,1890,Longil
1/3/2017 5:00:00 AM,723,Mhk Vl
1/3/2017 5:00:00 AM,285,Millwd
1/3/2017 5:00:00 AM,4669,N.Y.C.
1/3/2017 5:00:00 AM,535,North
1/3/2017 5:00:00 AM,1573,West
1/3/2017 5:00:00 AM,14942,NYISO
1/3/2017 6:00:00 AM,1331,Capitl
1/3/2017 6:00:00 AM,1782,Centrl
1/3/2017 6:00:00 AM,607,Dunwod
1/3/2017 6:00:00 AM,1069,Genese
1/3/2017 6:00:00 AM,1011,Hud Vl
1/3/2017 6:00:00 AM,2083,Longil
1/3/2017 6:00:00 AM,814,Mhk Vl
1/3/2017 6:00:00 AM,321,Millwd
1/3/2017 6:00:00 AM,5107,N.Y.C.
1/3/2017 6:00:00 AM,558,North
1/3/2017 6:00:00 AM,1693,West
1/3/2017 6:00:00 AM,16376,NYISO
1/3/2017 7:00:00 AM,1406,Capitl
1/3/2017 7:00:00 AM,1881,Centrl
1/3/2017 7:00:00 AM,663,Dunwod
1/3/2017 7:00:00 AM,1138,Genese
1/3/2017 7:00:00 AM,1068,Hud Vl
1/3/2017 7:00:00 AM,2213,Longil
1/3/2017 7:00:00 AM,862,Mhk Vl
1/3/2017 7:00:00 AM,338,Millwd
1/3/2017 7:00:00 AM,5553,N.Y.C.
1/3/2017 7:00:00 AM,570,North
1/3/2017 7:00:00 AM,1793,West
1/3/2017 7:00:00 AM,17485,NYISO
1/3/2017 8:00:00 AM,1407,Capitl
1/3/2017 8:00:00 AM,1882,Centrl
1/3/2017 8:00:00 AM,676,Dunwod
1/3/2017 8:00:00 AM,1141,Genese
1/3/2017 8:00:00 AM,1085,Hud Vl
1/3/2017 8:00:00 AM,2252,Longil
1/3/2017 8:00:00 AM,861,Mhk Vl
1/3/2017 8:00:00 AM,338,Millwd
1/3/2017 8:00:00 AM,5846,N.Y.C.
1/3/2017 8:00:00 AM,571,North
1/3/2017 8:00:00 AM,1795,West
1/3/2017 8:00:00 AM,17854,NYISO
1/3/2017 9:00:00 AM,1409,Capitl
1/3/2017 9:00:00 AM,1893,Centrl
1/3/2017 9:00:00 AM,690,Dunwod
1/3/2017 9:00:00 AM,1154,Genese
1/3/2017 9:00:00 AM,1102,Hud Vl
1/3/2017 9:00:00 AM,2280,Longil
1/3/2017 9:00:00 AM,867,Mhk Vl
1/3/2017 9:00:00 AM,338,Millwd
1/3/2017 9:00:00 AM,6055,N.Y.C.
1/3/2017 9:00:00 AM,574,North
1/3/2017 9:00:00 AM,1807,West
1/3/2017 9:00:00 AM,18169,NYISO
1/3/2017 10:00:00 AM,1412,Capitl
1/3/2017 10:00:00 AM,1902,Centrl
1/3/2017 10:00:00 AM,698,Dunwod
1/3/2017 10:00:00 AM,1164,Genese
1/3/2017 10:00:00 AM,1112,Hud Vl
1/3/2017 10:00:00 AM,2286,Longil
1/3/2017 10:00:00 AM,874,Mhk Vl
1/3/2017 10:00:00 AM,336,Millwd
1/3/2017 10:00:00 AM,6125,N.Y.C.
1/3/2017 10:00:00 AM,573,North
1/3/2017 10:00:00 AM,1817,West
1/3/2017 10:00:00 AM,18299,NYISO
1/3/2017 11:00:00 AM,1414,Capitl
1/3/2017 11:00:00 AM,1905,Centrl
1/3/2017 11:00:00 AM,702,Dunwod
1/3/2017 11:00:00 AM,1167,Genese
1/3/2017 11:00:00 AM,1112,Hud Vl
1/3/2017 11:00:00 AM,2288,Longil
1/3/2017 11:00:00 AM,868,Mhk Vl
1/3/2017 11:00:00 AM,335,Millwd
1/3/2017 11:00:00 AM,6158,N.Y.C.
1/3/2017 11:00:00 AM,572,North
1/3/2017 11:00:00 AM,1820,West
1/3/2017 11:00:00 AM,18341,NYISO
1/3/2017 12:00:00 PM,1405,Capitl
1/3/2017 12:00:00 PM,1886,Centrl
1/3/2017 12:00:00 PM,700,Dunwod
1/3/2017 12:00:00 PM,1161,Genese
1/3/2017 12:00:00 PM,1106,Hud Vl
1/3/2017 12:00:00 PM,2271,Longil
1/3/2017 12:00:00 PM,856,Mhk Vl
1/3/2017 12:00:00 PM,333,Millwd
1/3/2017 12:00:00 PM,6177,N.Y.C.
1/3/2017 12:00:00 PM,570,North
1/3/2017 12:00:00 PM,1812,West
1/3/2017 12:00:00 PM,18277,NYISO
1/3/2017 1:00:00 PM,1399,Capitl
1/3/2017 1:00:00 PM,1876,Centrl
1/3/2017 1:00:00 PM,696,Dunwod
1/3/2017 1:00:00 PM,1160,Genese
1/3/2017 1:00:00 PM,1104,Hud Vl
1/3/2017 1:00:00 PM,2258,Longil
1/3/2017 1:00:00 PM,848,Mhk Vl
1/3/2017 1:00:00 PM,331,Millwd
1/3/2017 1:00:00 PM,6177,N.Y.C.
1/3/2017 1:00:00 PM,563,North
1/3/2017 1:00:00 PM,1818,West
1/3/2017 1:00:00 PM,18230,NYISO
1/3/2017 2:00:00 PM,1391,Capitl
1/3/2017 2:00:00 PM,1852,Centrl
1/3/2017 2:00:00 PM,692,Dunwod
1/3/2017 2:00:00 PM,1153,Genese
1/3/2017 2:00:00 PM,1104,Hud Vl
1/3/2017 2:00:00 PM,2270,Longil
1/3/2017 2:00:00 PM,839,Mhk Vl
1/3/2017 2:00:00 PM,327,Millwd
1/3/2017 2:00:00 PM,6171,N.Y.C.
1/3/2017 2:00:00 PM,560,North
1/3/2017 2:00:00 PM,1806,West
1/3/2017 2:00:00 PM,18165,NYISO
1/3/2017 3:00:00 PM,1397,Capitl
1/3/2017 3:00:00 PM,1841,Centrl
1/3/2017 3:00:00 PM,697,Dunwod
1/3/2017 3:00:00 PM,1152,Genese
1/3/2017 3:00:00 PM,1113,Hud Vl
1/3/2017 3:00:00 PM,2302,Longil
1/3/2017 3:00:00 PM,835,Mhk Vl
1/3/2017 3:00:00 PM,330,Millwd
1/3/2017 3:00:00 PM,6196,N.Y.C.
1/3/2017 3:00:00 PM,558,North
1/3/2017 3:00:00 PM,1798,West
1/3/2017 3:00:00 PM,18219,NYISO
1/3/2017 4:00:00 PM,1458,Capitl
1/3/2017 4:00:00 PM,1900,Centrl
1/3/2017 4:00:00 PM,719,Dunwod
1/3/2017 4:00:00 PM,1190,Genese
1/3/2017 4:00:00 PM,1164,Hud Vl
1/3/2017 4:00:00 PM,2452,Longil
1/3/2017 4:00:00 PM,866,Mhk Vl
1/3/2017 4:00:00 PM,348,Millwd
1/3/2017 4:00:00 PM,6317,N.Y.C.
1/3/2017 4:00:00 PM,568,North
1/3/2017 4:00:00 PM,1833,West
1/3/2017 4:00:00 PM,18815,NYISO
1/3/2017 5:00:00 PM,1556,Capitl
1/3/2017 5:00:00 PM,2025,Centrl
1/3/2017 5:00:00 PM,767,Dunwod
1/3/2017 5:00:00 PM,1279,Genese
1/3/2017 5:00:00 PM,1263,Hud Vl
1/3/2017 5:00:00 PM,2707,Longil
1/3/2017 5:00:00 PM,921,Mhk Vl
1/3/2017 5:00:00 PM,387,Millwd
1/3/2017 5:00:00 PM,6494,N.Y.C.
1/3/2017 5:00:00 PM,582,North
1/3/2017 5:00:00 PM,1940,West
1/3/2017 5:00:00 PM,19921,NYISO
1/3/2017 6:00:00 PM,1539,Capitl
1/3/2017 6:00:00 PM,2012,Centrl
1/3/2017 6:00:00 PM,767,Dunwod
1/3/2017 6:00:00 PM,1274,Genese
1/3/2017 6:00:00 PM,1268,Hud Vl
1/3/2017 6:00:00 PM,2725,Longil
1/3/2017 6:00:00 PM,917,Mhk Vl
1/3/2017 6:00:00 PM,398,Millwd
1/3/2017 6:00:00 PM,6361,N.Y.C.
1/3/2017 6:00:00 PM,581,North
1/3/2017 6:00:00 PM,1947,West
1/3/2017 6:00:00 PM,19789,NYISO
1/3/2017 7:00:00 PM,1500,Capitl
1/3/2017 7:00:00 PM,1972,Centrl
1/3/2017 7:00:00 PM,751,Dunwod
1/3/2017 7:00:00 PM,1248,Genese
1/3/2017 7:00:00 PM,1248,Hud Vl
1/3/2017 7:00:00 PM,2668,Longil
1/3/2017 7:00:00 PM,895,Mhk Vl
1/3/2017 7:00:00 PM,392,Millwd
1/3/2017 7:00:00 PM,6206,N.Y.C.
1/3/2017 7:00:00 PM,577,North
1/3/2017 7:00:00 PM,1921,West
1/3/2017 7:00:00 PM,19378,NYISO
1/3/2017 8:00:00 PM,1452,Capitl
1/3/2017 8:00:00 PM,1913,Centrl
1/3/2017 8:00:00 PM,728,Dunwod
1/3/2017 8:00:00 PM,1211,Genese
1/3/2017 8:00:00 PM,1219,Hud Vl
1/3/2017 8:00:00 PM,2591,Longil
1/3/2017 8:00:00 PM,863,Mhk Vl
1/3/2017 8:00:00 PM,379,Millwd
1/3/2017 8:00:00 PM,6042,N.Y.C.
1/3/2017 8:00:00 PM,569,North
1/3/2017 8:00:00 PM,1882,West
1/3/2017 8:00:00 PM,18849,NYISO
1/3/2017 9:00:00 PM,1377,Capitl
1/3/2017 9:00:00 PM,1806,Centrl
1/3/2017 9:00:00 PM,693,Dunwod
1/3/2017 9:00:00 PM,1145,Genese
1/3/2017 9:00:00 PM,1159,Hud Vl
1/3/2017 9:00:00 PM,2453,Longil
1/3/2017 9:00:00 PM,814,Mhk Vl
1/3/2017 9:00:00 PM,356,Millwd
1/3/2017 9:00:00 PM,5826,N.Y.C.
1/3/2017 9:00:00 PM,553,North
1/3/2017 9:00:00 PM,1821,West
1/3/2017 9:00:00 PM,18003,NYISO
1/3/2017 10:00:00 PM,1281,Capitl
1/3/2017 10:00:00 PM,1678,Centrl
1/3/2017 10:00:00 PM,642,Dunwod
1/3/2017 10:00:00 PM,1062,Genese
1/3/2017 10:00:00 PM,1073,Hud Vl
1/3/2017 10:00:00 PM,2252,Longil
1/3/2017 10:00:00 PM,756,Mhk Vl
1/3/2017 10:00:00 PM,320,Millwd
1/3/2017 10:00:00 PM,5520,N.Y.C.
1/3/2017 10:00:00 PM,537,North
1/3/2017 10:00:00 PM,1734,West
1/3/2017 10:00:00 PM,16855,NYISO
1/3/2017 11:00:00 PM,1197,Capitl
1/3/2017 11:00:00 PM,1572,Centrl
1/3/2017 11:00:00 PM,591,Dunwod
1/3/2017 11:00:00 PM,994,Genese
1/3/2017 11:00:00 PM,993,Hud Vl
1/3/2017 11:00:00 PM,2043,Longil
1/3/2017 11:00:00 PM,708,Mhk Vl
1/3/2017 11:00:00 PM,290,Millwd
1/3/2017 11:00:00 PM,5153,N.Y.C.
1/3/2017 11:00:00 PM,527,North
1/3/2017 11:00:00 PM,1640,West
1/3/2017 11:00:00 PM,15708,NYISO
1/4/2017 12:00:00 AM,1125,Capitl
1/4/2017 12:00:00 AM,1495,Centrl
1/4/2017 12:00:00 AM,527,Dunwod
1/4/2017 12:00:00 AM,923,Genese
1/4/2017 12:00:00 AM,901,Hud Vl
1/4/2017 12:00:00 AM,1838,Longil
1/4/2017 12:00:00 AM,646,Mhk Vl
1/4/2017 12:00:00 AM,241,Millwd
1/4/2017 12:00:00 AM,4721,N.Y.C.
1/4/2017 12:00:00 AM,487,North
1/4/2017 12:00:00 AM,1578,West
1/4/2017 12:00:00 AM,14482,NYISO
1/4/2017 1:00:00 AM,1095,Capitl
1/4/2017 1:00:00 AM,1455,Centrl
1/4/2017 1:00:00 AM,510,Dunwod
1/4/2017 1:00:00 AM,895,Genese
1/4/2017 1:00:00 AM,861,Hud Vl
1/4/2017 1:00:00 AM,1743,Longil
1/4/2017 1:00:00 AM,623,Mhk Vl
1/4/2017 1:00:00 AM,233,Millwd
1/4/2017 1:00:00 AM,4491,N.Y.C.
1/4/2017 1:00:00 AM,482,North
1/4/2017 1:00:00 AM,1542,West
1/4/2017 1:00:00 AM,13930,NYISO
1/4/2017 2:00:00 AM,1082,Capitl
1/4/2017 2:00:00 AM,1430,Centrl
1/4/2017 2:00:00 AM,499,Dunwod
1/4/2017 2:00:00 AM,880,Genese
1/4/2017 2:00:00 AM,842,Hud Vl
1/4/2017 2:00:00 AM,1687,Longil
1/4/2017 2:00:00 AM,612,Mhk Vl
1/4/2017 2:00:00 AM,228,Millwd
1/4/2017 2:00:00 AM,4352,N.Y.C.
1/4/2017 2:00:00 AM,480,North
1/4/2017 2:00:00 AM,1522,West
1/4/2017 2:00:00 AM,13614,NYISO
1/4/2017 3:00:00 AM,1082,Capitl
1/4/2017 3:00:00 AM,1428,Centrl
1/4/2017 3:00:00 AM,495,Dunwod
1/4/2017 3:00:00 AM,882,Genese
1/4/2017 3:00:00 AM,836,Hud Vl
1/4/2017 3:00:00 AM,1667,Longil
1/4/2017 3:00:00 AM,610,Mhk Vl
1/4/2017 3:00:00 AM,229,Millwd
1/4/2017 3:00:00 AM,4294,N.Y.C.
1/4/2017 3:00:00 AM,481,North
1/4/2017 3:00:00 AM,1519,West
1/4/2017 3:00:00 AM,13523,NYISO
1/4/2017 4:00:00 AM,1106,Capitl
1/4/2017 4:00:00 AM,1465,Centrl
1/4/2017 4:00:00 AM,501,Dunwod
1/4/2017 4:00:00 AM,908,Genese
1/4/2017 4:00:00 AM,851,Hud Vl
1/4/2017 4:00:00 AM,1697,Longil
1/4/2017 4:00:00 AM,629,Mhk Vl
1/4/2017 4:00:00 AM,233,Millwd
1/4/2017 4:00:00 AM,4325,N.Y.C.
1/4/2017 4:00:00 AM,486,North
1/4/2017 4:00:00 AM,1541,West
1/4/2017 4:00:00 AM,13742,NYISO
1/4/2017 5:00:00 AM,1179,Capitl
1/4/2017 5:00:00 AM,1579,Centrl
1/4/2017 5:00:00 AM,528,Dunwod
1/4/2017 5:00:00 AM,981,Genese
1/4/2017 5:00:00 AM,907,Hud Vl
1/4/2017 5:00:00 AM,1814,Longil
1/4/2017 5:00:00 AM,686,Mhk Vl
1/4/2017 5:00:00 AM,254,Millwd
1/4/2017 5:00:00 AM,4558,N.Y.C.
1/4/2017 5:00:00 AM,505,North
1/4/2017 5:00:00 AM,1617,West
1/4/2017 5:00:00 AM,14608,NYISO
1/4/2017 6:00:00 AM,1325,Capitl
1/4/2017 6:00:00 AM,1768,Centrl
1/4/2017 6:00:00 AM,598,Dunwod
1/4/2017 6:00:00 AM,1095,Genese
1/4/2017 6:00:00 AM,1015,Hud Vl
1/4/2017 6:00:00 AM,2044,Longil
1/4/2017 6:00:00 AM,795,Mhk Vl
1/4/2017 6:00:00 AM,294,Millwd
1/4/2017 6:00:00 AM,5050,N.Y.C.
1/4/2017 6:00:00 AM,536,North
1/4/2017 6:00:00 AM,1760,West
1/4/2017 6:00:00 AM,16280,NYISO
1/4/2017 7:00:00 AM,1408,Capitl
1/4/2017 7:00:00 AM,1876,Centrl
1/4/2017 7:00:00 AM,663,Dunwod
1/4/2017 7:00:00 AM,1172,Genese
1/4/2017 7:00:00 AM,1078,Hud Vl
1/4/2017 7:00:00 AM,2198,Longil
1/4/2017 7:00:00 AM,851,Mhk Vl
1/4/2017 7:00:00 AM,312,Millwd
1/4/2017 7:00:00 AM,5532,N.Y.C.
1/4/2017 7:00:00 AM,552,North
1/4/2017 7:00:00 AM,1872,West
1/4/2017 7:00:00 AM,17514,NYISO
1/4/2017 8:00:00 AM,1405,Capitl
1/4/2017 8:00:00 AM,1875,Centrl
1/4/2017 8:00:00 AM,669,Dunwod
1/4/2017 8:00:00 AM,1178,Genese
1/4/2017 8:00:00 AM,1089,Hud Vl
1/4/2017 8:00:00 AM,2222,Longil
1/4/2017 8:00:00 AM,850,Mhk Vl
1/4/2017 8:00:00 AM,308,Millwd
1/4/2017 8:00:00 AM,5813,N.Y.C.
1/4/2017 8:00:00 AM,550,North
1/4/2017 8:00:00 AM,1883,West
1/4/2017 8:00:00 AM,17842,NYISO
1/4/2017 9:00:00 AM,1410,Capitl
1/4/2017 9:00:00 AM,1891,Centrl
1/4/2017 9:00:00 AM,679,Dunwod
1/4/2017 9:00:00 AM,1193,Genese
1/4/2017 9:00:00 AM,1097,Hud Vl
1/4/2017 9:00:00 AM,2237,Longil
1/4/2017 9:00:00 AM,856,Mhk Vl
1/4/2017 9:00:00 AM,304,Millwd
1/4/2017 9:00:00 AM,6019,N.Y.C.
1/4/2017 9:00:00 AM,554,North
1/4/2017 9:00:00 AM,1908,West
1/4/2017 9:00:00 AM,18148,NYISO
1/4/2017 10:00:00 AM,1415,Capitl
1/4/2017 10:00:00 AM,1908,Centrl
1/4/2017 10:00:00 AM,685,Dunwod
1/4/2017 10:00:00 AM,1208,Genese
1/4/2017 10:00:00 AM,1102,Hud Vl
1/4/2017 10:00:00 AM,2235,Longil
1/4/2017 10:00:00 AM,866,Mhk Vl
1/4/2017 10:00:00 AM,299,Millwd
1/4/2017 10:00:00 AM,6069,N.Y.C.
1/4/2017 10:00:00 AM,554,North
1/4/2017 10:00:00 AM,1921,West
1/4/2017 10:00:00 AM,18262,NYISO
1/4/2017 11:00:00 AM,1419,Capitl
1/4/2017 11:00:00 AM,1918,Centrl
1/4/2017 11:00:00 AM,684,Dunwod
1/4/2017 11:00:00 AM,1213,Genese
1/4/2017 11:00:00 AM,1102,Hud Vl
1/4/2017 11:00:00 AM,2228,Longil
1/4/2017 11:00:00 AM,866,Mhk Vl
1/4/2017 11:00:00 AM,296,Millwd
1/4/2017 11:00:00 AM,6119,N.Y.C.
1/4/2017 11:00:00 AM,554,North
1/4/2017 11:00:00 AM,1934,West
1/4/2017 11:00:00 AM,18333,NYISO
1/4/2017 12:00:00 PM,1413,Capitl
1/4/2017 12:00:00 PM,1914,Centrl
1/4/2017 12:00:00 PM,683,Dunwod
1/4/2017 12:00:00 PM,1209,Genese
1/4/2017 12:00:00 PM,1098,Hud Vl
1/4/2017 12:00:00 PM,2211,Longil
1/4/2017 12:00:00 PM,860,Mhk Vl
1/4/2017 12:00:00 PM,292,Millwd
1/4/2017 12:00:00 PM,6135,N.Y.C.
1/4/2017 12:00:00 PM,556,North
1/4/2017 12:00:00 PM,1928,West
1/4/2017 12:00:00 PM,18299,NYISO
1/4/2017 1:00:00 PM,1410,Capitl
1/4/2017 1:00:00 PM,1914,Centrl
1/4/2017 1:00:00 PM,683,Dunwod
1/4/2017 1:00:00 PM,1209,Genese
1/4/2017 1:00:00 PM,1098,Hud Vl
1/4/2017 1:00:00 PM,2206,Longil
1/4/2017 1:00:00 PM,857,Mhk Vl
1/4/2017 1:00:00 PM,292,Millwd
1/4/2017 1:00:00 PM,6151,N.Y.C.
1/4/2017 1:00:00 PM,553,North
1/4/2017 1:00:00 PM,1937,West
1/4/2017 1:00:00 PM,18310,NYISO
1/4/2017 2:00:00 PM,1407,Capitl
1/4/2017 2:00:00 PM,1897,Centrl
1/4/2017 2:00:00 PM,682,Dunwod
1/4/2017 2:00:00 PM,1202,Genese
1/4/2017 2:00:00 PM,1103,Hud Vl
1/4/2017 2:00:00 PM,2226,Longil
1/4/2017 2:00:00 PM,855,Mhk Vl
1/4/2017 2:00:00 PM,291,Millwd
1/4/2017 2:00:00 PM,6160,N.Y.C.
1/4/2017 2:00:00 PM,553,North
1/4/2017 2:00:00 PM,1930,West
1/4/2017 2:00:00 PM,18306,NYISO
1/4/2017 3:00:00 PM,1427,Capitl
1/4/2017 3:00:00 PM,1900,Centrl
1/4/2017 3:00:00 PM,695,Dunwod
1/4/2017 3:00:00 PM,1204,Genese
1/4/2017 3:00:00 PM,1121,Hud Vl
1/4/2017 3:00:00 PM,2279,Longil
1/4/2017 3:00:00 PM,859,Mhk Vl
1/4/2017 3:00:00 PM,298,Millwd
1/4/2017 3:00:00 PM,6216,N.Y.C.
1/4/2017 3:00:00 PM,556,North
1/4/2017 3:00:00 PM,1921,West
1/4/2017 3:00:00 PM,18476,NYISO
1/4/2017 4:00:00 PM,1506,Capitl
1/4/2017 4:00:00 PM,1971,Centrl
1/4/2017 4:00:00 PM,729,Dunwod
1/4/2017 4:00:00 PM,1244,Genese
1/4/2017 4:00:00 PM,1192,Hud Vl
1/4/2017 4:00:00 PM,2464,Longil
1/4/2017 4:00:00 PM,903,Mhk Vl
1/4/2017 4:00:00 PM,322,Millwd
1/4/2017 4:00:00 PM,6371,N.Y.C.
1/4/2017 4:00:00 PM,573,North
1/4/2017 4:00:00 PM,1968,West
1/4/2017 4:00:00 PM,19243,NYISO
1/4/2017 5:00:00 PM,1623,Capitl
1/4/2017 5:00:00 PM,2108,Centrl
1/4/2017 5:00:00 PM,786,Dunwod
1/4/2017 5:00:00 PM,1338,Genese
1/4/2017 5:00:00 PM,1310,Hud Vl
1/4/2017 5:00:00 PM,2747,Longil
1/4/2017 5:00:00 PM,976,Mhk Vl
1/4/2017 5:00:00 PM,362,Millwd
1/4/2017 5:00:00 PM,6606,N.Y.C.
1/4/2017 5:00:00 PM,593,North
1/4/2017 5:00:00 PM,2091,West
1/4/2017 5:00:00 PM,20540,NYISO
1/4/2017 6:00:00 PM,1622,Capitl
1/4/2017 6:00:00 PM,2114,Centrl
1/4/2017 6:00:00 PM,793,Dunwod
1/4/2017 6:00:00 PM,1337,Genese
1/4/2017 6:00:00 PM,1329,Hud Vl
1/4/2017 6:00:00 PM,2794,Longil
1/4/2017 6:00:00 PM,977,Mhk Vl
1/4/2017 6:00:00 PM,376,Millwd
1/4/2017 6:00:00 PM,6508,N.Y.C.
1/4/2017 6:00:00 PM,601,North
1/4/2017 6:00:00 PM,2109,West
1/4/2017 6:00:00 PM,20560,NYISO
1/4/2017 7:00:00 PM,1586,Capitl
1/4/2017 7:00:00 PM,2087,Centrl
1/4/2017 7:00:00 PM,781,Dunwod
1/4/2017 7:00:00 PM,1310,Genese
1/4/2017 7:00:00 PM,1311,Hud Vl
1/4/2017 7:00:00 PM,2744,Longil
1/4/2017 7:00:00 PM,960,Mhk Vl
1/4/2017 7:00:00 PM,373,Millwd
1/4/2017 7:00:00 PM,6352,N.Y.C.
1/4/2017 7:00:00 PM,595,North
1/4/2017 7:00:00 PM,2082,West
1/4/2017 7:00:00 PM,20181,NYISO
1/4/2017 8:00:00 PM,1539,Capitl
1/4/2017 8:00:00 PM,2031,Centrl
1/4/2017 8:00:00 PM,760,Dunwod
1/4/2017 8:00:00 PM,1272,Genese
1/4/2017 8:00:00 PM,1285,Hud Vl
1/4/2017 8:00:00 PM,2667,Longil
1/4/2017 8:00:00 PM,927,Mhk Vl
1/4/2017 8:00:00 PM,364,Millwd
1/4/2017 8:00:00 PM,6168,N.Y.C.
1/4/2017 8:00:00 PM,585,North
1/4/2017 8:00:00 PM,2036,West
1/4/2017 8:00:00 PM,19634,NYISO
1/4/2017 9:00:00 PM,1464,Capitl
1/4/2017 9:00:00 PM,1935,Centrl
1/4/2017 9:00:00 PM,726,Dunwod
1/4/2017 9:00:00 PM,1206,Genese
1/4/2017 9:00:00 PM,1225,Hud Vl
1/4/2017 9:00:00 PM,2530,Longil
1/4/2017 9:00:00 PM,873,Mhk Vl
1/4/2017 9:00:00 PM,344,Millwd
1/4/2017 9:00:00 PM,5945,N.Y.C.
1/4/2017 9:00:00 PM,570,North
1/4/2017 9:00:00 PM,1966,West
1/4/2017 9:00:00 PM,18784,NYISO
1/4/2017 10:00:00 PM,1365,Capitl
1/4/2017 10:00:00 PM,1806,Centrl
1/4/2017 10:00:00 PM,672,Dunwod
1/4/2017 10:00:00 PM,1120,Genese
1/4/2017 10:00:00 PM,1135,Hud Vl
1/4/2017 10:00:00 PM,2318,Longil
1/4/2017 10:00:00 PM,809,Mhk Vl
1/4/2017 10:00:00 PM,311,Millwd
1/4/2017 10:00:00 PM,5626,N.Y.C.
1/4/2017 10:00:00 PM,552,North
1/4/2017 10:00:00 PM,1865,West
1/4/2017 10:00:00 PM,17579,NYISO
1/4/2017 11:00:00 PM,1282,Capitl
1/4/2017 11:00:00 PM,1700,Centrl
1/4/2017 11:00:00 PM,618,Dunwod
1/4/2017 11:00:00 PM,1050,Genese
1/4/2017 11:00:00 PM,1050,Hud Vl
1/4/2017 11:00:00 PM,2099,Longil
1/4/2017 11:00:00 PM,757,Mhk Vl
1/4/2017 11:00:00 PM,284,Millwd
1/4/2017 11:00:00 PM,5237,N.Y.C.
1/4/2017 11:00:00 PM,540,North
1/4/2017 11:00:00 PM,1754,West
1/4/2017 11:00:00 PM,16371,NYISO
1/5/2017 12:00:00 AM,1181,Capitl
1/5/2017 12:00:00 AM,1596,Centrl
1/5/2017 12:00:00 AM,558,Dunwod
1/5/2017 12:00:00 AM,978,Genese
1/5/2017 12:00:00 AM,956,Hud Vl
1/5/2017 12:00:00 AM,1948,Longil
1/5/2017 12:00:00 AM,693,Mhk Vl
1/5/2017 12:00:00 AM,255,Millwd
1/5/2017 12:00:00 AM,4857,N.Y.C.
1/5/2017 12:00:00 AM,518,North
1/5/2017 12:00:00 AM,1663,West
1/5/2017 12:00:00 AM,15203,NYISO
1/5/2017 1:00:00 AM,1151,Capitl
1/5/2017 1:00:00 AM,1557,Centrl
1/5/2017 1:00:00 AM,542,Dunwod
1/5/2017 1:00:00 AM,949,Genese
1/5/2017 1:00:00 AM,922,Hud Vl
1/5/2017 1:00:00 AM,1861,Longil
1/5/2017 1:00:00 AM,671,Mhk Vl
1/5/2017 1:00:00 AM,247,Millwd
1/5/2017 1:00:00 AM,4639,N.Y.C.
1/5/2017 1:00:00 AM,518,North
1/5/2017 1:00:00 AM,1620,West
1/5/2017 1:00:00 AM,14677,NYISO
1/5/2017 2:00:00 AM,1141,Capitl
1/5/2017 2:00:00 AM,1534,Centrl
